ticker,side,entry_time,exit_time,entry_price,exit_price,shares,notional,duration_min,pnl,pnl_pct,reason
MSTR,LONG,2026-08-26 12:03:00-04:00,2026-08-26 12:04:00-04:00,122.2300033569336,122.36150360107422,818,99984.14274597168,1,107.56719970703125,0.1075842596163731,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:05:00-04:00,2026-08-26 12:06:00-04:00,122.38999938964844,122.30000305175781,817,99992.62950134277,1,-73.52700805664062,-0.07353242776324154,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:09:00-04:00,2026-08-26 12:11:00-04:00,122.5199966430664,122.29000091552734,816,99976.31726074219,2,-187.676513671875,-0.18772097114000233,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:35:00-04:00,2026-08-26 12:36:00-04:00,122.31999969482422,122.2300033569336,817,99935.43975067139,1,-73.52700805664062,-0.07357450794241054,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:40:00-04:00,2026-08-26 12:41:00-04:00,121.76349639892578,121.7300033569336,821,99967.83054351807,1,-27.497787475585938,-0.027506636210951466,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:42:00-04:00,2026-08-26 12:43:00-04:00,121.68499755859375,121.62000274658203,821,99903.38299560547,1,-53.360740661621094,-0.053412346070371125,SIGNAL_DECAY
MSTR,LONG,2026-08-26 12:50:00-04:00,2026-08-26 12:51:00-04:00,122.30000305175781,122.11000061035156,3107,379986.1094818115,1,-590.3375854492188,-0.15535767511456255,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:01:00-04:00,2026-08-26 13:02:00-04:00,122.13999938964844,121.83000183105469,3111,379977.5381011963,1,-964.4024047851562,-0.25380510900839487,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:05:00-04:00,2026-08-26 13:07:00-04:00,122.0,122.13710021972656,3114,379908.0,2,426.9300842285156,0.11237722928406763,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:12:00-04:00,2026-08-26 13:13:00-04:00,121.80999755859375,121.91339874267578,820,99884.19799804688,1,84.78897094726562,0.08488727210776982,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:20:00-04:00,2026-08-26 13:21:00-04:00,122.37000274658203,122.43409729003906,817,99976.29224395752,1,52.36524200439453,0.05237765957214666,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:25:00-04:00,2026-08-26 13:27:00-04:00,122.61499786376953,122.82849884033203,3099,379983.8783798218,2,661.6395263671875,0.1741230520590219,SIGNAL_DECAY
MSTR,LONG,2026-08-26 13:37:00-04:00,2026-08-26 13:38:00-04:00,123.02999877929688,122.96499633789062,812,99900.35900878906,1,-52.781982421875,-0.05283462736828736,SIGNAL_DECAY
MSTR,SHORT,2026-08-26 13:45:00-04:00,2026-08-26 13:46:00-04:00,123.11000061035156,122.96009826660156,812,99965.32049560547,1,121.720703125,0.12176292990562754,SIGNAL_DECAY
MSTR,SHORT,2026-08-26 14:05:00-04:00,2026-08-26 14:07:00-04:00,123.08000183105469,123.20999908447266,812,99940.9614868164,2,-105.55776977539062,-0.10562012632759708,SIGNAL_DECAY
MSTR,LONG,2026-08-26 14:07:00-04:00,2026-08-26 14:08:00-04:00,123.20999908447266,123.33000183105469,811,99923.30925750732,1,97.32222747802734,0.09739692190059793,SIGNAL_DECAY
MSTR,LONG,2026-08-26 14:16:00-04:00,2026-08-26 14:17:00-04:00,123.19000244140625,123.26499938964844,811,99907.09197998047,1,60.82252502441406,0.06087908657836,SIGNAL_DECAY
MSTR,LONG,2026-08-26 14:23:00-04:00,2026-08-26 14:24:00-04:00,123.20999908447266,123.12000274658203,811,99923.30925750732,1,-72.98703002929688,-0.0730430472845987,SIGNAL_DECAY
MSTR,SHORT,2026-08-26 14:34:00-04:00,2026-08-26 14:35:00-04:00,123.2699966430664,123.27020263671875,811,99971.96727752686,1,-0.16706085205078125,-0.00016710769688768105,SIGNAL_DECAY
MSTR,LONG,2026-08-26 14:37:00-04:00,2026-08-26 14:38:00-04:00,123.44999694824219,123.31999969482422,810,99994.49752807617,1,-105.29777526855469,-0.10530356956790494,SIGNAL_DECAY
MSTR,SHORT,2026-08-26 14:38:00-04:00,2026-08-26 14:39:00-04:00,123.31999969482422,123.38999938964844,810,99889.19975280762,1,-56.69975280761719,-0.05676264595965342,SIGNAL_DECAY
MSTR,LONG,2026-08-26 14:39:00-04:00,2026-08-26 14:40:00-04:00,123.38999938964844,123.2699966430664,810,99945.89950561523,1,-97.20222473144531,-0.0972548400807421,SIGNAL_DECAY
MSTR,SHORT,2026-08-26 14:50:00-04:00,2026-08-26 14:52:00-04:00,123.73999786376953,123.77999877929688,808,99981.91827392578,2,-32.32073974609375,-0.032326584950633674,SIGNAL_DECAY
NVDA,LONG,2026-08-26 09:31:00-04:00,2026-08-26 09:44:00-04:00,213.5500030517578,212.91000366210938,468,99941.40142822266,13,-299.51971435546875,-0.29969533153943423,SIGNAL_DECAY
NVDA,LONG,2026-08-26 09:45:00-04:00,2026-08-26 09:46:00-04:00,213.5399932861328,212.98500061035156,468,99936.71685791016,1,-259.736572265625,-0.2599010458137403,SIGNAL_DECAY
NVDA,LONG,2026-08-26 09:51:00-04:00,2026-08-26 09:52:00-04:00,212.25999450683594,212.25,471,99974.45741271973,1,-4.7074127197265625,-0.004708615421930401,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:06:00-04:00,2026-08-26 10:07:00-04:00,211.89990234375,211.8350067138672,471,99804.85400390625,1,-30.565841674804688,-0.03062560631931627,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:11:00-04:00,2026-08-26 10:13:00-04:00,211.67999267578125,211.7100067138672,472,99912.95654296875,2,14.1666259765625,0.014178967840342083,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:17:00-04:00,2026-08-26 10:18:00-04:00,211.41000366210938,211.24000549316406,1797,379903.77658081055,1,-305.48670959472656,-0.08041160115441641,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:22:00-04:00,2026-08-26 10:23:00-04:00,210.77000427246094,210.5050048828125,474,99904.98202514648,1,-125.60971069335938,-0.12572917601020428,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:24:00-04:00,2026-08-26 10:25:00-04:00,210.46499633789062,210.3323974609375,475,99970.87326049805,1,-62.984466552734375,-0.0630028172191847,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:26:00-04:00,2026-08-26 10:27:00-04:00,210.33999633789062,210.29989624023438,475,99911.49826049805,1,-19.04754638671875,-0.019064418728919782,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:31:00-04:00,2026-08-26 10:32:00-04:00,210.5269012451172,210.38999938964844,1804,379790.5298461914,1,-246.970947265625,-0.06502820050980311,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:38:00-04:00,2026-08-26 10:39:00-04:00,210.5449981689453,210.56500244140625,474,99798.32913208008,1,9.482025146484375,0.009501186271300395,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:41:00-04:00,2026-08-26 10:42:00-04:00,210.72999572753906,210.52000427246094,474,99886.01797485352,1,-99.53594970703125,-0.09964953226195242,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 10:45:00-04:00,2026-08-26 10:46:00-04:00,210.7550048828125,210.88499450683594,474,99897.87231445312,1,-61.615081787109375,-0.06167807217471134,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:48:00-04:00,2026-08-26 10:49:00-04:00,211.02999877929688,211.02000427246094,473,99817.18942260742,1,-4.7274017333984375,-0.004736059751575951,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 10:52:00-04:00,2026-08-26 10:53:00-04:00,211.25,211.19000244140625,473,99921.25,1,28.37884521484375,0.028401211168639053,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:57:00-04:00,2026-08-26 10:58:00-04:00,211.2050018310547,211.09140014648438,473,99899.96586608887,1,-53.73359680175781,-0.05378740256406608,SIGNAL_DECAY
NVDA,LONG,2026-08-26 10:59:00-04:00,2026-08-26 11:00:00-04:00,211.15499877929688,211.1094970703125,473,99876.31442260742,1,-21.522308349609375,-0.02154896130682382,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:05:00-04:00,2026-08-26 11:07:00-04:00,211.22999572753906,211.28500366210938,473,99911.78797912598,2,26.018753051757812,0.026041724983636334,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:08:00-04:00,2026-08-26 11:09:00-04:00,211.2550048828125,211.2550048828125,473,99923.61730957031,1,0.0,0.0,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 11:12:00-04:00,2026-08-26 11:13:00-04:00,211.0800018310547,210.94009399414062,473,99840.84086608887,1,66.17640686035156,0.06628190055922145,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:13:00-04:00,2026-08-26 11:14:00-04:00,210.94009399414062,211.08009338378906,474,99985.60455322266,1,66.35971069335938,0.06636926484555673,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:17:00-04:00,2026-08-26 11:18:00-04:00,210.75999450683594,210.82000732421875,1802,379789.51010131836,1,108.14309692382812,0.02847448232442709,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:20:00-04:00,2026-08-26 11:22:00-04:00,210.72000122070312,210.66000366210938,474,99881.28057861328,2,-28.4388427734375,-0.028472645333230608,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:31:00-04:00,2026-08-26 11:32:00-04:00,211.03500366210938,210.9949951171875,473,99819.55673217773,1,-18.924041748046875,-0.01895825063501463,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:33:00-04:00,2026-08-26 11:35:00-04:00,210.9550018310547,211.03500366210938,474,99992.67086791992,2,37.920867919921875,0.03792364739412897,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:36:00-04:00,2026-08-26 11:37:00-04:00,211.0399932861328,211.11000061035156,473,99821.91682434082,1,33.11346435546875,0.033172539066485124,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:53:00-04:00,2026-08-26 11:54:00-04:00,211.0399932861328,210.95950317382812,1800,379871.98791503906,1,-144.8822021484375,-0.03813974358668463,SIGNAL_DECAY
NVDA,LONG,2026-08-26 11:56:00-04:00,2026-08-26 11:57:00-04:00,210.98500061035156,210.96499633789062,473,99795.90528869629,1,-9.462020874023438,-0.009481371852533498,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 11:57:00-04:00,2026-08-26 11:58:00-04:00,210.96499633789062,210.8000030517578,474,99997.40826416016,1,78.20681762695312,0.07820884459360838,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:03:00-04:00,2026-08-26 12:04:00-04:00,210.27000427246094,210.33999633789062,475,99878.25202941895,1,33.24623107910156,0.03328675703025815,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:10:00-04:00,2026-08-26 12:11:00-04:00,210.21499633789062,210.25999450683594,1807,379858.49838256836,1,81.31169128417969,0.021405784425096087,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:17:00-04:00,2026-08-26 12:18:00-04:00,209.98500061035156,210.10000610351562,476,99952.86029052734,1,54.74261474609375,0.05476843242602211,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:21:00-04:00,2026-08-26 12:22:00-04:00,210.3300018310547,210.32000732421875,1806,379855.98330688477,1,-18.050079345703125,-0.004751821779550727,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:26:00-04:00,2026-08-26 12:27:00-04:00,210.14500427246094,210.1750030517578,475,99818.87702941895,1,14.249420166015625,0.014275275969910971,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:31:00-04:00,2026-08-26 12:33:00-04:00,210.25,210.22500610351562,475,99868.75,2,-11.872100830078125,-0.011887703440844232,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:35:00-04:00,2026-08-26 12:36:00-04:00,210.0449981689453,209.98980712890625,476,99981.41912841797,1,-26.27093505859375,-0.026275817334469796,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:38:00-04:00,2026-08-26 12:39:00-04:00,209.78990173339844,209.69500732421875,476,99859.99322509766,1,-45.16973876953125,-0.04523306812940862,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:50:00-04:00,2026-08-26 12:55:00-04:00,209.72000122070312,209.56500244140625,1811,379802.92221069336,5,-280.7027893066406,-0.07390748540658211,SIGNAL_DECAY
NVDA,LONG,2026-08-26 12:59:00-04:00,2026-08-26 13:01:00-04:00,209.8699951171875,209.85000610351562,476,99898.11767578125,2,-9.5147705078125,-0.009524474263561834,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:03:00-04:00,2026-08-26 13:04:00-04:00,209.8350067138672,209.9250030517578,476,99881.46319580078,1,42.8382568359375,0.042889096199922816,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:07:00-04:00,2026-08-26 13:08:00-04:00,209.85000610351562,209.97500610351562,476,99888.60290527344,1,59.5,0.059566355189115176,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:10:00-04:00,2026-08-26 13:12:00-04:00,209.97999572753906,210.04989624023438,476,99950.4779663086,2,33.27264404296875,0.03328912949689378,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:15:00-04:00,2026-08-26 13:17:00-04:00,210.13499450683594,210.05499267578125,1808,379924.0700683594,2,-144.643310546875,-0.03807163639851759,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:23:00-04:00,2026-08-26 13:27:00-04:00,210.22500610351562,210.23910522460938,475,99856.87789916992,4,6.69708251953125,0.006706681262650332,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:28:00-04:00,2026-08-26 13:29:00-04:00,210.2050018310547,210.06500244140625,475,99847.37586975098,1,-66.49971008300781,-0.06660135982918113,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:30:00-04:00,2026-08-26 13:31:00-04:00,210.10000610351562,209.9210968017578,475,99797.50289916992,1,-84.98191833496094,-0.08515435343189111,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:36:00-04:00,2026-08-26 13:37:00-04:00,210.09500122070312,209.97500610351562,475,99795.12557983398,1,-56.9976806640625,-0.057114694062352346,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 13:38:00-04:00,2026-08-26 13:39:00-04:00,209.96499633789062,209.9499969482422,476,99943.33825683594,1,7.13970947265625,0.007143757250041532,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:42:00-04:00,2026-08-26 13:43:00-04:00,210.1699981689453,210.5,475,99830.74913024902,1,156.75086975097656,0.15701662174894024,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 13:44:00-04:00,2026-08-26 13:45:00-04:00,210.47999572753906,210.55999755859375,475,99977.99797058105,1,-38.00086975097656,-0.0380092325535049,SIGNAL_DECAY
NVDA,LONG,2026-08-26 13:55:00-04:00,2026-08-26 13:56:00-04:00,210.5,210.61000061035156,475,99987.5,1,52.25028991699219,0.05225682201974466,SIGNAL_DECAY
NVDA,LONG,2026-08-26 14:00:00-04:00,2026-08-26 14:01:00-04:00,210.53500366210938,210.4405059814453,474,99793.59173583984,1,-44.791900634765625,-0.04488454604713769,SIGNAL_DECAY
NVDA,LONG,2026-08-26 14:14:00-04:00,2026-08-26 14:15:00-04:00,210.26499938964844,210.2198944091797,475,99875.87471008301,1,-21.42486572265625,-0.021451492449851152,SIGNAL_DECAY
NVDA,LONG,2026-08-26 14:16:00-04:00,2026-08-26 14:17:00-04:00,210.36000061035156,210.56500244140625,1806,379910.1611022949,1,370.2333068847656,0.09745285722565245,SIGNAL_DECAY
NVDA,LONG,2026-08-26 14:22:00-04:00,2026-08-26 14:23:00-04:00,210.65499877929688,210.60000610351562,474,99850.46942138672,1,-26.0665283203125,-0.02610556412139348,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 14:23:00-04:00,2026-08-26 14:24:00-04:00,210.60000610351562,210.6649932861328,474,99824.4028930664,1,-30.803924560546875,-0.030858110509856554,SIGNAL_DECAY
NVDA,LONG,2026-08-26 14:28:00-04:00,2026-08-26 14:29:00-04:00,210.7550048828125,210.78500366210938,474,99897.87231445312,1,14.21942138671875,0.014233958198788883,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 14:35:00-04:00,2026-08-26 14:37:00-04:00,210.9250030517578,210.88999938964844,474,99978.4514465332,2,16.59173583984375,0.01659531188949924,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 14:41:00-04:00,2026-08-26 14:43:00-04:00,210.70849609375,210.68499755859375,474,99875.8271484375,2,11.1383056640625,0.011152153611212173,SIGNAL_DECAY
NVDA,SHORT,2026-08-26 14:48:00-04:00,2026-08-26 14:49:00-04:00,211.02999877929688,211.15499877929688,473,99817.18942260742,1,-59.125,-0.059233284709786546,SIGNAL_DECAY
