ticker,date,candidate,is_selected,fill_time,signal_data_cutoff,reference_price,from_position,to_position,turnover,cost_fraction_of_day_start_equity,slippage_bps_per_side,commission_bps_per_side
TSLA,2026-08-31,reversal_3,False,2026-08-31T14:30:00-04:00,2026-08-31T14:30:00-04:00,367.4200134277344,-1.0,1.0,2.0,0.0010006742757919826,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T14:55:00-04:00,2026-08-31T14:55:00-04:00,365.9049987792969,1.0,-1.0,2.0,0.0009955515610866994,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:00:00-04:00,2026-08-31T15:00:00-04:00,365.7799987792969,-1.0,1.0,2.0,0.0009948957684838271,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:10:00-04:00,2026-08-31T15:10:00-04:00,366.364990234375,1.0,-1.0,2.0,0.0009954904170307063,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:20:00-04:00,2026-08-31T15:20:00-04:00,365.69000244140625,-1.0,1.0,2.0,0.0009963288650585325,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:25:00-04:00,2026-08-31T15:25:00-04:00,366.5199890136719,1.0,-1.0,2.0,0.0009975915879434929,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:40:00-04:00,2026-08-31T15:40:00-04:00,366.3299865722656,-1.0,1.0,2.0,0.0009970976756626534,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:45:00-04:00,2026-08-31T15:45:00-04:00,366.82501220703125,1.0,-1.0,2.0,0.0009974466193676658,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:50:00-04:00,2026-08-31T15:50:00-04:00,366.6700134277344,-1.0,1.0,2.0,0.0009968702138449183,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T15:55:00-04:00,2026-08-31T15:55:00-04:00,368.7099914550781,1.0,-1.0,2.0,0.0010014139105294496,5.0,0.0
TSLA,2026-08-31,reversal_3,False,2026-08-31T16:00:00-04:00,,367.9200134277344,-1.0,0.0,1.0,0.0005012779630838417,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,352.40008544921875,0.0,-1.0,1.0,0.0005,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,359.4200134277344,-1.0,1.0,2.0,0.0009798309683630554,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T10:45:00-04:00,2026-08-31T10:45:00-04:00,365.05499267578125,1.0,-1.0,2.0,0.0009941975444952395,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T10:50:00-04:00,2026-08-31T10:50:00-04:00,363.8599853515625,-1.0,1.0,2.0,0.0009964545975783418,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T11:00:00-04:00,2026-08-31T11:00:00-04:00,363.80999755859375,1.0,-1.0,2.0,0.0009953213850036192,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T11:05:00-04:00,2026-08-31T11:05:00-04:00,364.4750061035156,-1.0,1.0,2.0,0.0009925085343226033,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T12:10:00-04:00,2026-08-31T12:10:00-04:00,364.9602966308594,1.0,-1.0,2.0,0.000992836207767749,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T12:15:00-04:00,2026-08-31T12:15:00-04:00,366.57000732421875,-1.0,1.0,2.0,0.0009874687015038774,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T12:30:00-04:00,2026-08-31T12:30:00-04:00,365.1099853515625,1.0,-1.0,2.0,0.0009825521490073902,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T12:35:00-04:00,2026-08-31T12:35:00-04:00,364.75,-1.0,1.0,2.0,0.0009825373892787075,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T13:35:00-04:00,2026-08-31T13:35:00-04:00,366.3349914550781,1.0,-1.0,2.0,0.0009858201186555293,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T13:40:00-04:00,2026-08-31T13:40:00-04:00,367.0199890136719,-1.0,1.0,2.0,0.0009829927897925478,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T14:10:00-04:00,2026-08-31T14:10:00-04:00,367.3599853515625,1.0,-1.0,2.0,0.0009829195015004615,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T14:20:00-04:00,2026-08-31T14:20:00-04:00,367.6549987792969,-1.0,1.0,2.0,0.0009811478302733608,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T14:35:00-04:00,2026-08-31T14:35:00-04:00,366.2799987792969,1.0,-1.0,2.0,0.0009765009382186543,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T14:50:00-04:00,2026-08-31T14:50:00-04:00,366.0,-1.0,1.0,2.0,0.0009762664344742932,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T15:45:00-04:00,2026-08-31T15:45:00-04:00,366.82501220703125,1.0,-1.0,2.0,0.0009774886005371698,5.0,0.0
TSLA,2026-08-31,ml_ridge,False,2026-08-31T16:00:00-04:00,,367.9200134277344,-1.0,0.0,1.0,0.00048678502344973634,5.0,0.0
TSLA,2026-08-31,buy_hold_session,False,2026-08-31T09:30:00-04:00,,347.1499938964844,0.0,1.0,1.0,0.0005,5.0,0.0
TSLA,2026-08-31,buy_hold_session,False,2026-08-31T16:00:00-04:00,,367.9200134277344,1.0,0.0,1.0,0.000529650093455964,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,358.239990234375,0.0,1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T10:25:00-04:00,2026-09-01T10:25:00-04:00,358.4049987792969,1.0,-1.0,2.0,0.000999960378643215,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T10:35:00-04:00,2026-09-01T10:35:00-04:00,358.9700012207031,-1.0,1.0,2.0,0.0009973856213808506,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T10:50:00-04:00,2026-09-01T10:50:00-04:00,358.510009765625,1.0,-1.0,2.0,0.0009951114436241072,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T11:10:00-04:00,2026-09-01T11:10:00-04:00,358.3500061035156,-1.0,1.0,2.0,0.0009945549659724023,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T11:45:00-04:00,2026-09-01T11:45:00-04:00,358.5,1.0,-1.0,2.0,0.0009939762837423063,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T12:00:00-04:00,2026-09-01T12:00:00-04:00,358.75,-1.0,1.0,2.0,0.0009922895438760936,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T12:10:00-04:00,2026-09-01T12:10:00-04:00,358.57000732421875,1.0,-1.0,2.0,0.0009907998989446168,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T12:40:00-04:00,2026-09-01T12:40:00-04:00,357.7001037597656,-1.0,1.0,2.0,0.0009921999663425032,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T12:50:00-04:00,2026-09-01T12:50:00-04:00,356.7900085449219,1.0,-1.0,2.0,0.000988685839668248,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:00:00-04:00,2026-09-01T13:00:00-04:00,356.7900085449219,-1.0,0.0,1.0,0.0004938468652259811,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:05:00-04:00,2026-09-01T13:05:00-04:00,356.1600036621094,0.0,-1.0,1.0,0.0004935999417933681,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:15:00-04:00,2026-09-01T13:15:00-04:00,357.1000061035156,-1.0,1.0,2.0,0.0009841055067109001,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:30:00-04:00,2026-09-01T13:30:00-04:00,357.07000732421875,1.0,-1.0,2.0,0.0009830388124575282,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:35:00-04:00,2026-09-01T13:35:00-04:00,357.1199035644531,-1.0,1.0,2.0,0.0009819185431586106,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:40:00-04:00,2026-09-01T13:40:00-04:00,356.82000732421875,1.0,-1.0,2.0,0.0009801128698969552,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:45:00-04:00,2026-09-01T13:45:00-04:00,357.05999755859375,-1.0,1.0,2.0,0.0009784742112756433,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T13:50:00-04:00,2026-09-01T13:50:00-04:00,356.4700012207031,1.0,-1.0,2.0,0.0009758805493953064,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T15:00:00-04:00,2026-09-01T15:00:00-04:00,354.3800048828125,-1.0,1.0,2.0,0.0009806324998686798,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T15:35:00-04:00,2026-09-01T15:35:00-04:00,355.885009765625,1.0,-1.0,2.0,0.0009838123189279614,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T15:50:00-04:00,2026-09-01T15:50:00-04:00,356.04998779296875,-1.0,1.0,2.0,0.000982364713054717,5.0,0.0
TSLA,2026-09-01,trend_3,False,2026-09-01T16:00:00-04:00,,356.1199951171875,1.0,0.0,1.0,0.0004907876549384178,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T10:35:00-04:00,2026-09-01T10:35:00-04:00,358.9700012207031,0.0,1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T10:55:00-04:00,2026-09-01T10:55:00-04:00,358.0127868652344,1.0,-1.0,2.0,0.0009968347752039516,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T11:25:00-04:00,2026-09-01T11:25:00-04:00,359.07000732421875,-1.0,1.0,2.0,0.0009928953530583468,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T11:45:00-04:00,2026-09-01T11:45:00-04:00,358.5,1.0,-1.0,2.0,0.0009903278576154177,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T11:55:00-04:00,2026-09-01T11:55:00-04:00,358.7598876953125,-1.0,1.0,2.0,0.000988620061868606,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T12:15:00-04:00,2026-09-01T12:15:00-04:00,358.239990234375,1.0,-1.0,2.0,0.0009862002141345584,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T13:25:00-04:00,2026-09-01T13:25:00-04:00,356.95001220703125,-1.0,1.0,2.0,0.0009887436754586049,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T13:35:00-04:00,2026-09-01T13:35:00-04:00,357.1199035644531,1.0,-1.0,2.0,0.000988225056507679,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T13:45:00-04:00,2026-09-01T13:45:00-04:00,357.05999755859375,-1.0,1.0,2.0,0.0009874013228580584,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T13:50:00-04:00,2026-09-01T13:50:00-04:00,356.4700012207031,1.0,-1.0,2.0,0.0009847839976979478,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T15:15:00-04:00,2026-09-01T15:15:00-04:00,356.010009765625,-1.0,1.0,2.0,0.0009850394886167745,5.0,0.0
TSLA,2026-09-01,trend_12,False,2026-09-01T16:00:00-04:00,,356.1199951171875,1.0,0.0,1.0,0.0004921792309284719,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,358.239990234375,0.0,-1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T10:25:00-04:00,2026-09-01T10:25:00-04:00,358.4049987792969,-1.0,1.0,2.0,0.0009990309928971399,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T10:35:00-04:00,2026-09-01T10:35:00-04:00,358.9700012207031,1.0,-1.0,2.0,0.0009996052951361952,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T10:50:00-04:00,2026-09-01T10:50:00-04:00,358.510009765625,-1.0,1.0,2.0,0.0009998807673055213,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T11:10:00-04:00,2026-09-01T11:10:00-04:00,358.3500061035156,1.0,-1.0,2.0,0.000998435084202148,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T11:45:00-04:00,2026-09-01T11:45:00-04:00,358.5,-1.0,1.0,2.0,0.0009969985397121602,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T12:00:00-04:00,2026-09-01T12:00:00-04:00,358.75,1.0,-1.0,2.0,0.0009966961029166407,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T12:10:00-04:00,2026-09-01T12:10:00-04:00,358.57000732421875,-1.0,1.0,2.0,0.0009961988733931525,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T12:40:00-04:00,2026-09-01T12:40:00-04:00,357.7001037597656,1.0,-1.0,2.0,0.0009927882775087587,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T12:50:00-04:00,2026-09-01T12:50:00-04:00,356.7900085449219,-1.0,1.0,2.0,0.0009943200009649932,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:00:00-04:00,2026-09-01T13:00:00-04:00,356.7900085449219,1.0,-0.0,1.0,0.0004966628404820142,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:05:00-04:00,2026-09-01T13:05:00-04:00,356.1600036621094,-0.0,1.0,1.0,0.0004964145090617731,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:15:00-04:00,2026-09-01T13:15:00-04:00,357.1000061035156,1.0,-1.0,2.0,0.000994951637364747,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:30:00-04:00,2026-09-01T13:30:00-04:00,357.07000732421875,-1.0,1.0,2.0,0.0009940399667213253,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:35:00-04:00,2026-09-01T13:35:00-04:00,357.1199035644531,1.0,-1.0,2.0,0.0009931846929828192,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:40:00-04:00,2026-09-01T13:40:00-04:00,356.82000732421875,-1.0,1.0,2.0,0.0009930247144482123,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:45:00-04:00,2026-09-01T13:45:00-04:00,357.05999755859375,1.0,-1.0,2.0,0.0009926989110577926,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T13:50:00-04:00,2026-09-01T13:50:00-04:00,356.4700012207031,-1.0,1.0,2.0,0.0009933448808226732,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T15:00:00-04:00,2026-09-01T15:00:00-04:00,354.3800048828125,1.0,-1.0,2.0,0.0009865333434742759,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T15:35:00-04:00,2026-09-01T15:35:00-04:00,355.885009765625,-1.0,1.0,2.0,0.0009813638070606354,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T15:50:00-04:00,2026-09-01T15:50:00-04:00,356.04998779296875,1.0,-1.0,2.0,0.0009808369202815254,5.0,0.0
TSLA,2026-09-01,reversal_3,False,2026-09-01T16:00:00-04:00,,356.1199951171875,-1.0,0.0,1.0,0.0004898314836659346,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T09:35:00-04:00,2026-09-01T09:35:00-04:00,356.0799865722656,0.0,-1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T09:40:00-04:00,2026-09-01T09:40:00-04:00,354.3399963378906,-1.0,1.0,2.0,0.0010043840718513813,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T10:35:00-04:00,2026-09-01T10:35:00-04:00,358.9700012207031,1.0,-1.0,2.0,0.00101649040884333,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T10:45:00-04:00,2026-09-01T10:45:00-04:00,359.20001220703125,-1.0,1.0,2.0,0.0010148211215676376,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T11:45:00-04:00,2026-09-01T11:45:00-04:00,358.5,1.0,-1.0,2.0,0.0010118305856304805,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T12:00:00-04:00,2026-09-01T12:00:00-04:00,358.75,-1.0,1.0,2.0,0.0010101135476945145,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T12:25:00-04:00,2026-09-01T12:25:00-04:00,356.7300109863281,1.0,-1.0,2.0,0.0010034215446676977,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T12:30:00-04:00,2026-09-01T12:30:00-04:00,356.7699890136719,-1.0,1.0,2.0,0.0010023057841049999,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T13:50:00-04:00,2026-09-01T13:50:00-04:00,356.4700012207031,1.0,-1.0,2.0,0.0010004615386123904,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T13:55:00-04:00,2026-09-01T13:55:00-04:00,356.2900085449219,-1.0,1.0,2.0,0.0009999657357350556,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T14:00:00-04:00,2026-09-01T14:00:00-04:00,356.5199890136719,1.0,-1.0,2.0,0.0009996105891369323,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T14:10:00-04:00,2026-09-01T14:10:00-04:00,355.8999938964844,-1.0,1.0,2.0,0.0010003480712368242,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T14:15:00-04:00,2026-09-01T14:15:00-04:00,355.1300048828125,1.0,-1.0,2.0,0.0009971856361162144,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T14:20:00-04:00,2026-09-01T14:20:00-04:00,355.0199890136719,-1.0,1.0,2.0,0.0009964970601067154,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T15:25:00-04:00,2026-09-01T15:25:00-04:00,356.20001220703125,1.0,-1.0,2.0,0.0009988094295604656,5.0,0.0
TSLA,2026-09-01,ml_ridge,False,2026-09-01T16:00:00-04:00,,356.1199951171875,-1.0,0.0,1.0,0.0004990100818291854,5.0,0.0
TSLA,2026-09-01,buy_hold_session,False,2026-09-01T09:30:00-04:00,,360.8550109863281,0.0,1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-01,buy_hold_session,False,2026-09-01T16:00:00-04:00,,356.1199951171875,1.0,0.0,1.0,0.0004931924516535461,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T09:50:00-04:00,2026-09-02T09:50:00-04:00,351.6600036621094,0.0,-1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T09:55:00-04:00,2026-09-02T09:55:00-04:00,352.3900146484375,-1.0,1.0,2.0,0.0009974251379934126,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T10:05:00-04:00,2026-09-02T10:05:00-04:00,351.14990234375,1.0,-1.0,2.0,0.000992921137140791,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T10:15:00-04:00,2026-09-02T10:15:00-04:00,352.80120849609375,-1.0,1.0,2.0,0.0009872735067837381,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T10:50:00-04:00,2026-09-02T10:50:00-04:00,353.9700012207031,1.0,-1.0,2.0,0.0009895536942325174,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T11:10:00-04:00,2026-09-02T11:10:00-04:00,353.8017883300781,-1.0,1.0,2.0,0.0009889685353095263,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T11:30:00-04:00,2026-09-02T11:30:00-04:00,353.95001220703125,1.0,-1.0,2.0,0.000988393476953781,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T11:45:00-04:00,2026-09-02T11:45:00-04:00,353.989990234375,-1.0,1.0,2.0,0.0009872909465691152,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T11:50:00-04:00,2026-09-02T11:50:00-04:00,352.8450012207031,1.0,-1.0,2.0,0.000983113433071099,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T12:05:00-04:00,2026-09-02T12:05:00-04:00,352.8599853515625,-1.0,1.0,2.0,0.0009820878922947003,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T12:30:00-04:00,2026-09-02T12:30:00-04:00,353.7349853515625,1.0,-1.0,2.0,0.0009835386888735556,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T12:50:00-04:00,2026-09-02T12:50:00-04:00,353.5450134277344,-1.0,1.0,2.0,0.000983070515034483,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T13:10:00-04:00,2026-09-02T13:10:00-04:00,353.1487121582031,1.0,-1.0,2.0,0.0009809865875245207,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T13:30:00-04:00,2026-09-02T13:30:00-04:00,353.6785888671875,-1.0,1.0,2.0,0.0009785295862828822,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T13:40:00-04:00,2026-09-02T13:40:00-04:00,352.97760009765625,1.0,-1.0,2.0,0.0009756135565652439,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T14:10:00-04:00,2026-09-02T14:10:00-04:00,352.5000915527344,-1.0,1.0,2.0,0.0009759542470722906,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T14:25:00-04:00,2026-09-02T14:25:00-04:00,352.29998779296875,1.0,-1.0,2.0,0.0009744248268070257,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T14:45:00-04:00,2026-09-02T14:45:00-04:00,352.5400085449219,-1.0,1.0,2.0,0.0009727837021923072,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T15:00:00-04:00,2026-09-02T15:00:00-04:00,351.8299865722656,1.0,-1.0,2.0,0.0009698536736706028,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T15:10:00-04:00,2026-09-02T15:10:00-04:00,352.95001220703125,-1.0,1.0,2.0,0.0009658023206646575,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T15:25:00-04:00,2026-09-02T15:25:00-04:00,352.7799987792969,1.0,-1.0,2.0,0.0009643717636818206,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T15:35:00-04:00,2026-09-02T15:35:00-04:00,353.05999755859375,-1.0,1.0,2.0,0.0009626430400117221,5.0,0.0
TSLA,2026-09-02,trend_3,False,2026-09-02T16:00:00-04:00,,356.989990234375,1.0,0.0,1.0,0.0004861925421989292,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T10:35:00-04:00,2026-09-02T10:35:00-04:00,355.2349853515625,0.0,-1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T10:40:00-04:00,2026-09-02T10:40:00-04:00,355.5199890136719,-1.0,1.0,2.0,0.000998698104995215,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T11:00:00-04:00,2026-09-02T11:00:00-04:00,351.3500061035156,1.0,-1.0,2.0,0.0009859971409002044,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T11:05:00-04:00,2026-09-02T11:05:00-04:00,353.5201110839844,-1.0,1.0,2.0,0.0009789272457893141,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T11:30:00-04:00,2026-09-02T11:30:00-04:00,353.95001220703125,1.0,-1.0,2.0,0.0009791375608730053,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T11:55:00-04:00,2026-09-02T11:55:00-04:00,352.9132080078125,-1.0,1.0,2.0,0.000981019193320947,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T12:05:00-04:00,2026-09-02T12:05:00-04:00,352.8599853515625,1.0,-1.0,2.0,0.0009798903750833571,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T12:15:00-04:00,2026-09-02T12:15:00-04:00,354.489990234375,-1.0,1.0,2.0,0.0009743981284870922,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T12:20:00-04:00,2026-09-02T12:20:00-04:00,354.385009765625,1.0,-1.0,2.0,0.0009731354557039729,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T12:50:00-04:00,2026-09-02T12:50:00-04:00,353.5450134277344,-1.0,1.0,2.0,0.0009744579228775829,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T13:10:00-04:00,2026-09-02T13:10:00-04:00,353.1487121582031,1.0,-1.0,2.0,0.0009723922524686663,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T13:35:00-04:00,2026-09-02T13:35:00-04:00,353.5400085449219,-1.0,1.0,2.0,0.00097033683068115,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T13:50:00-04:00,2026-09-02T13:50:00-04:00,352.70001220703125,1.0,-1.0,2.0,0.0009670633194282598,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T14:20:00-04:00,2026-09-02T14:20:00-04:00,352.864990234375,-1.0,1.0,2.0,0.0009656395717052836,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T14:25:00-04:00,2026-09-02T14:25:00-04:00,352.29998779296875,1.0,-1.0,2.0,0.0009631293098505503,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T14:50:00-04:00,2026-09-02T14:50:00-04:00,352.7300109863281,-1.0,1.0,2.0,0.000960989002077936,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T14:55:00-04:00,2026-09-02T14:55:00-04:00,352.1700134277344,1.0,-1.0,2.0,0.000958503863367131,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T15:05:00-04:00,2026-09-02T15:05:00-04:00,352.75,-1.0,1.0,2.0,0.0009559635489277298,5.0,0.0
TSLA,2026-09-02,trend_12,False,2026-09-02T16:00:00-04:00,,356.989990234375,1.0,0.0,1.0,0.00048324330060684997,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T09:50:00-04:00,2026-09-02T09:50:00-04:00,351.6600036621094,0.0,1.0,1.0,0.0005,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T09:55:00-04:00,2026-09-02T09:55:00-04:00,352.3900146484375,1.0,-1.0,2.0,0.0010015748620065877,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T10:05:00-04:00,2026-09-02T10:05:00-04:00,351.14990234375,-1.0,1.0,2.0,0.0010041006333544496,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T10:15:00-04:00,2026-09-02T10:15:00-04:00,352.80120849609375,1.0,-1.0,2.0,0.0010078136619722244,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T10:50:00-04:00,2026-09-02T10:50:00-04:00,353.9700012207031,-1.0,1.0,2.0,0.0010034086673213897,5.0,0.0
TSLA,2026-09-02,reversal_3,False,2026-09-02T11:10:00-04:00,2026-09-02T11:10:00-04:00,353.8017883300781,1.0,-1.0,2.0,0.0010019288977038338,5.0,0.0
