strategy,date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
l1_base,2026-09-14,2026-09-14T14:00:00-04:00,2026-09-14T14:00:00-04:00,SNDK,-1,sell,1578.5250244140625,1577.7357619018555,0.7892625122070313,0.0,0.7892625122070313,1578.5250244140625,1,74536.75327294931,46055.51818078623,0.837417245291037,-0.6184109139834865,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:05:00-04:00,2026-09-14T14:05:00-04:00,SNDK,-1,sell,1576.1650390625,1575.3769565429689,0.78808251953125,0.0,0.78808251953125,1576.1650390625,0,74536.43767134867,46069.890247032265,0.8208186943332365,-0.6178991803903888,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:10:00-04:00,2026-09-14T14:10:00-04:00,SNDK,-1,sell,1578.52001953125,1577.7307595214843,0.789260009765625,0.0,0.789260009765625,1578.52001953125,-1,72743.11328488169,46027.68407040415,0.911379090339112,-0.5804208869951722,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:15:00-04:00,2026-09-14T14:15:00-04:00,SNDK,1,buy,1572.81005859375,1573.5964636230467,0.786405029296875,0.0,0.786405029296875,1572.81005859375,0,71342.4752969285,46042.534195854285,0.8727106716732704,-0.5494906295438501,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:15:00-04:00,2026-09-14T14:15:00-04:00,SNDK,2,buy,1572.81005859375,1573.5964636230467,1.57281005859375,0.0,1.57281005859375,3145.6201171875,2,66897.83894348155,46040.31298828135,0.9129094331483488,-0.4530274579260367,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:20:00-04:00,2026-09-14T14:20:00-04:00,SNDK,1,buy,1570.0,1570.785,0.785,0.0,0.785,1570.0,3,65459.77522873698,46049.18108200847,0.933459045028758,-0.4215187695121094,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:25:00-04:00,2026-09-14T14:25:00-04:00,SNDK,-2,sell,1565.0849609375,1564.3024184570313,1.5650849609375,0.0,1.5650849609375,3130.169921875,1,68588.38006565104,46042.97026035319,0.8652130662220037,-0.4896601952005541,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:40:00-04:00,2026-09-14T14:40:00-04:00,SNDK,3,buy,1564.550048828125,1565.332323852539,2.346825073242188,0.0,2.346825073242188,4693.650146484375,4,67115.79120786295,46002.72229917154,0.9262805970488364,-0.4589525978785744,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:45:00-04:00,2026-09-14T14:45:00-04:00,SNDK,-1,sell,1563.9949951171875,1563.212997619629,0.7819974975585937,0.0,0.7819974975585937,1563.9949951171875,3,68679.00420548258,46012.63009049234,0.8922251123923048,-0.4926120082771322,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:50:00-04:00,2026-09-14T14:50:00-04:00,SNDK,-1,sell,1563.929931640625,1563.1479666748048,0.7819649658203125,0.0,0.7819649658203125,1563.929931640625,2,70606.28639748391,46016.80684426126,0.8742379600439126,-0.534358666746326,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:55:00-04:00,2026-09-14T14:55:00-04:00,SNDK,-2,sell,1566.625,1565.8416875,1.566625,0.0,1.566625,3133.25,0,73886.28313858804,46019.46352799234,0.7937237092325489,-0.6055442083466511,policy_rebalance
l1_base,2026-09-14,2026-09-14T14:55:00-04:00,2026-09-14T14:55:00-04:00,SNDK,-3,sell,1566.625,1565.8416875,2.3499375,0.0,2.3499375,4699.875,-3,82911.6030600358,46014.94861057292,0.8018406097053664,-0.8018406097053664,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:05:00-04:00,2026-09-14T15:05:00-04:00,SNDK,-6,sell,1564.5550537109375,1563.7727761840822,4.693665161132812,0.0,4.693665161132812,9387.330322265623,-9,88977.16935023507,45983.93436488351,0.9349620814130284,-0.9349620814130284,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:10:00-04:00,2026-09-14T15:10:00-04:00,SNDK,-1,sell,1561.8499755859375,1561.0690505981447,0.7809249877929687,0.0,0.7809249877929687,1561.8499755859375,-10,88200.4501109849,46029.45058400736,0.9161742969321816,-0.9161742969321816,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:15:00-04:00,2026-09-14T15:15:00-04:00,SNDK,1,buy,1558.530029296875,1559.3092943115234,0.7792650146484374,0.0,0.7792650146484374,1558.530029296875,-9,86641.14081667337,46080.62001894388,0.8802077919319432,-0.8802077919319432,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:20:00-04:00,2026-09-14T15:20:00-04:00,SNDK,-2,sell,1562.1300048828125,1561.3489398803713,1.5621300048828124,0.0,1.5621300048828124,3124.260009765625,-11,46662.09093650829,46020.9504335786,0.7328340524641718,-0.0139314920028658,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:25:00-04:00,2026-09-14T15:25:00-04:00,SNDK,1,buy,1559.77001953125,1560.5499045410156,0.779885009765625,0.0,0.779885009765625,1559.77001953125,-10,53732.72361749278,46010.22386163341,0.8865834037578207,-0.167843125021153,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:35:00-04:00,2026-09-14T15:35:00-04:00,SNDK,-2,sell,1559.010009765625,1558.2305047607422,1.559010009765625,0.0,1.559010009765625,3118.02001953125,-12,62080.36759326183,46022.0284819337,0.8342766343386198,-0.3489272342185427,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:40:00-04:00,2026-09-14T15:40:00-04:00,SNDK,1,buy,1559.7899169921875,1560.5698119506835,0.7798949584960938,0.0,0.7798949584960938,1559.7899169921875,-11,57275.347439819445,46003.507916504015,0.8714691589216328,-0.2450213045442909,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:45:00-04:00,2026-09-14T15:45:00-04:00,SNDK,5,buy,1563.81005859375,1564.5919636230467,3.909525146484375,0.0,3.909525146484375,7819.05029296875,-6,34204.82621959698,45960.96057323468,0.6640821835768391,0.2557852187380929,policy_rebalance
l1_base,2026-09-14,2026-09-14T15:50:00-04:00,2026-09-14T15:50:00-04:00,SNDK,6,buy,1563.9599609375,1564.7419409179686,4.6918798828125,0.0,4.6918798828125,9383.759765625,0,35976.37155715191,45943.19144240582,0.2169379090207145,0.2169379090207145,policy_rebalance
l1_plus,2026-09-14,2026-09-14T09:35:00-04:00,2026-09-14T09:35:00-04:00,SNDK,-21,sell,1519.0,1518.2405,15.9495,0.0,15.9495,31899.0,-21,78889.4705,46990.4705,0.6788397660329876,-0.6788397660329876,policy_rebalance
l1_plus,2026-09-14,2026-09-14T09:45:00-04:00,2026-09-14T09:45:00-04:00,SNDK,21,buy,1518.7099609375,1519.4693159179687,15.94645458984375,0.0,15.94645458984375,31892.9091796875,0,35345.5925439682,47048.89271486663,0.2487476217947292,0.2487476217947292,policy_rebalance
l1_plus,2026-09-14,2026-09-14T09:50:00-04:00,2026-09-14T09:50:00-04:00,SNDK,-21,sell,1546.699951171875,1545.926601196289,16.240349487304687,0.0,16.240349487304687,32480.69897460937,-21,68003.39943315888,47248.40007402802,0.9356168361431504,-0.4392741198984995,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:05:00-04:00,2026-09-14T10:05:00-04:00,SNDK,2,buy,1545.6500244140625,1546.4228494262695,1.5456500244140623,0.0,1.5456500244140623,3091.300048828125,-19,68595.14057299042,47270.910226310734,0.7914057588895806,-0.4511068275307027,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:10:00-04:00,2026-09-14T10:10:00-04:00,SNDK,-2,sell,1553.205078125,1552.4284755859376,1.553205078125,0.0,1.553205078125,3106.41015625,-21,68453.98011371614,47153.4137685013,0.931725689082204,-0.4517290402300357,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:15:00-04:00,2026-09-14T10:15:00-04:00,SNDK,21,buy,1558.18994140625,1558.969036376953,16.360994384765625,0.0,16.360994384765625,32721.98876953125,0,35715.63034980013,47014.44021002962,0.2403263722752804,0.2403263722752804,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:15:00-04:00,2026-09-14T10:15:00-04:00,SNDK,7,buy,1558.18994140625,1558.969036376953,5.453664794921875,0.0,5.453664794921875,10907.32958984375,7,24802.847095161454,47008.9865452347,0.4723807314736564,0.4723807314736564,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:20:00-04:00,2026-09-14T10:20:00-04:00,SNDK,-7,sell,1565.5,1564.71725,5.47925,0.0,5.47925,10958.5,0,13878.995071182271,46916.23930336001,0.7041750302823547,0.7041750302823547,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:20:00-04:00,2026-09-14T10:20:00-04:00,SNDK,-20,sell,1565.5,1564.71725,15.655,0.0,15.655,31310.0,-20,68485.95237854007,46888.92216613772,0.8748968390069681,-0.4605998435169683,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:25:00-04:00,2026-09-14T10:25:00-04:00,SNDK,-1,sell,1557.844970703125,1557.0660482177734,0.7789224853515625,0.0,0.7789224853515625,1557.844970703125,-21,68032.43368072512,47009.08959503176,0.94462890190775,-0.4472187031657649,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:30:00-04:00,2026-09-14T10:30:00-04:00,SNDK,16,buy,1556.3699951171875,1557.148180114746,12.4509599609375,0.0,12.4509599609375,24901.919921875,-5,43118.06279888919,47044.412438781765,0.4142904243182244,0.0834604884268005,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:35:00-04:00,2026-09-14T10:35:00-04:00,SNDK,-1,sell,1553.39501953125,1552.6183220214846,0.776697509765625,0.0,0.776697509765625,1553.39501953125,-6,32426.57168835452,47291.351626098665,0.7084914898822317,0.3143234318035587,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:40:00-04:00,2026-09-14T10:40:00-04:00,SNDK,6,buy,1548.9599609375,1549.7344409179686,4.6468798828125,0.0,4.6468798828125,9293.759765625,0,32816.31854284671,47276.63261450199,0.7150068196791567,0.3058659907012838,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:45:00-04:00,2026-09-14T10:45:00-04:00,SNDK,-13,sell,1555.6650390625,1554.887206542969,10.11182275390625,0.0,10.11182275390625,20223.6455078125,-13,44192.2566937714,47337.44105046085,0.92088787236821,0.0664417908297312,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:50:00-04:00,2026-09-14T10:50:00-04:00,SNDK,13,buy,1546.630126953125,1547.4034420166015,10.053095825195312,0.0,10.053095825195312,20106.191650390625,0,35665.3148001862,47471.23521034245,0.2486962969858454,0.2486962969858454,policy_rebalance
l1_plus,2026-09-14,2026-09-14T10:55:00-04:00,2026-09-14T10:55:00-04:00,SNDK,7,buy,1540.5574951171875,1541.327773864746,5.391951232910157,0.0,5.391951232910157,10783.902465820312,7,3612.6168654861863,47452.93801721958,0.9238694796057676,0.9238694796057676,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:00:00-04:00,2026-09-14T11:00:00-04:00,SNDK,-7,sell,1543.6700439453125,1542.89820892334,5.4028451538085935,0.0,5.4028451538085935,10805.690307617188,0,14412.904327949567,47531.70361383824,0.6967728225134889,0.6967728225134889,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:00:00-04:00,2026-09-14T11:00:00-04:00,SNDK,-15,sell,1543.6700439453125,1542.89820892334,11.577525329589845,0.0,11.577525329589845,23155.050659179688,-15,50118.25311093907,47513.84200864415,0.9198517393755092,-0.0548137341076544,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:05:00-04:00,2026-09-14T11:05:00-04:00,SNDK,15,buy,1532.7850341796875,1533.5514266967773,11.495887756347656,0.0,11.495887756347656,22991.775512695312,0,27114.98171048741,47654.73171048741,0.4310117644724837,0.4310117644724837,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:10:00-04:00,2026-09-14T11:10:00-04:00,SNDK,-6,sell,1532.989990234375,1532.223495239258,4.598969970703125,0.0,4.598969970703125,9197.93994140625,-6,21782.8191668015,47857.10478081517,0.9292280780565156,0.5448362522854968,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:15:00-04:00,2026-09-14T11:15:00-04:00,SNDK,-1,sell,1532.1400146484375,1531.3739446411134,0.7660700073242187,0.0,0.7660700073242187,1532.1400146484375,-7,25281.792803825425,47975.9136534348,0.9201300755535906,0.4730315510725996,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:20:00-04:00,2026-09-14T11:20:00-04:00,SNDK,7,buy,1531.5999755859375,1532.3657755737304,5.360599914550781,0.0,5.360599914550781,10721.199829101562,0,14555.232374809311,48002.60618462376,0.6967824555435981,0.6967824555435981,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:20:00-04:00,2026-09-14T11:20:00-04:00,SNDK,7,buy,1531.5999755859375,1532.3657755737304,5.360599914550781,0.0,5.360599914550781,10721.199829101562,7,3828.6719457931977,47997.24558470921,0.9202314237170952,0.9202314237170952,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:25:00-04:00,2026-09-14T11:25:00-04:00,SNDK,-7,sell,1529.8199462890625,1529.055036315918,5.354369812011719,0.0,5.354369812011719,10708.739624023438,0,14532.057200004623,47974.55720000462,0.6970882474345542,0.6970882474345542,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:25:00-04:00,2026-09-14T11:25:00-04:00,SNDK,-18,sell,1529.8199462890625,1529.055036315918,13.768379516601565,0.0,13.768379516601565,27536.759033203125,-18,58682.23010369115,47952.47107048803,0.9247439817651888,-0.2237582087778302,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:30:00-04:00,2026-09-14T11:30:00-04:00,SNDK,1,buy,1540.5,1541.2702499999998,0.77025,0.0,0.77025,1540.5,-17,57140.95985369115,47687.92027239232,0.9001013290896411,-0.1982271302104029,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:35:00-04:00,2026-09-14T11:35:00-04:00,SNDK,17,buy,1549.030029296875,1549.8045443115234,13.166755249023437,0.0,13.166755249023437,26333.510498046875,0,30110.861043296867,47636.50179036718,0.3679036051848429,0.3679036051848429,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:35:00-04:00,2026-09-14T11:35:00-04:00,SNDK,7,buy,1549.030029296875,1549.8045443115234,5.421605102539062,0.0,5.421605102539062,10843.210205078123,7,19262.229233116203,47631.08018526464,0.5955953726391607,0.5955953726391607,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:40:00-04:00,2026-09-14T11:40:00-04:00,SNDK,12,buy,1542.5899658203125,1543.3612608032226,9.255539794921877,0.0,9.255539794921877,18511.07958984375,19,3104.0890528946475,47511.63495133215,0.934666759919454,0.934666759919454,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:45:00-04:00,2026-09-14T11:45:00-04:00,SNDK,-12,sell,1543.18505859375,1542.4134660644531,9.2591103515625,0.0,9.2591103515625,18518.220703125,7,21613.050645668085,47532.87486441809,0.5453031042764243,0.5453031042764243,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:55:00-04:00,2026-09-14T11:55:00-04:00,SNDK,-7,sell,1531.1800537109375,1530.4144636840822,5.359130187988281,0.0,5.359130187988281,10718.260375976562,0,13187.38690293127,47397.10684311682,0.7217681039777137,0.7217681039777137,policy_rebalance
l1_plus,2026-09-14,2026-09-14T11:55:00-04:00,2026-09-14T11:55:00-04:00,SNDK,-9,sell,1531.1800537109375,1530.4144636840822,6.890310241699218,0.0,6.890310241699218,13780.620483398438,-9,30795.71767652136,47388.29827344519,0.931745244552557,0.3501408829069887,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:00:00-04:00,2026-09-14T12:00:00-04:00,SNDK,2,buy,1535.2239990234375,1535.9916110229492,1.5352239990234375,0.0,1.5352239990234375,3070.447998046875,-7,58035.7502166062,47289.18222344213,0.2272521428344089,-0.2272521428344089,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:05:00-04:00,2026-09-14T12:05:00-04:00,SNDK,-11,sell,1531.77001953125,1531.0041345214845,8.424735107421874,0.0,8.424735107421874,16849.47021484375,-18,59270.3381367417,47346.60794264991,0.912842384852254,-0.2518391646669767,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:10:00-04:00,2026-09-14T12:10:00-04:00,SNDK,18,buy,1528.260009765625,1529.0241397705076,13.754340087890624,0.0,13.754340087890624,27508.68017578125,0,31747.903620872567,47352.17818752296,0.3295365739006708,0.3295365739006708,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:25:00-04:00,2026-09-14T12:25:00-04:00,SNDK,-12,sell,1545.6600341796875,1544.8872041625978,9.273960205078126,0.0,9.273960205078126,18547.92041015625,-12,54009.93697472389,47438.00173302467,0.6434483844913647,-0.1385373540539349,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:30:00-04:00,2026-09-14T12:30:00-04:00,SNDK,5,buy,1542.8599853515625,1543.631415344238,3.857149963378906,0.0,3.857149963378906,7714.299926757812,-7,33196.801039726335,47438.76080229958,0.7555424920744913,0.3002177865042981,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:35:00-04:00,2026-09-14T12:35:00-04:00,SNDK,7,buy,1543.3699951171875,1544.141680114746,5.401794982910157,0.0,5.401794982910157,10803.589965820312,0,14407.907118370136,47409.074492027365,0.6960938961001428,0.6960938961001428,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:50:00-04:00,2026-09-14T12:50:00-04:00,SNDK,7,buy,1547.974365234375,1548.748352416992,5.417910278320313,0.0,5.417910278320313,10835.820556640623,7,3526.236656837545,47303.82744663247,0.9254555741643572,0.9254555741643572,policy_rebalance
l1_plus,2026-09-14,2026-09-14T12:55:00-04:00,2026-09-14T12:55:00-04:00,SNDK,13,buy,1550.5699462890625,1551.3452312622069,10.078704650878906,0.0,10.078704650878906,20157.40930175781,20,3491.3977186814227,47242.63691545877,0.92609646821939,0.92609646821939,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:00:00-04:00,2026-09-14T13:00:00-04:00,SNDK,-20,sell,1554.5999755859375,1553.8226755981443,15.545999755859375,0.0,15.545999755859375,31091.99951171875,0,34567.851230644315,47349.870914482206,0.2699483533318027,0.2699483533318027,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:00:00-04:00,2026-09-14T13:00:00-04:00,SNDK,-20,sell,1554.5999755859375,1553.8226755981443,15.545999755859375,0.0,15.545999755859375,31091.99951171875,-20,65816.94837333688,47334.238549728485,0.923249016753852,-0.3904723174999594,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:05:00-04:00,2026-09-14T13:05:00-04:00,SNDK,18,buy,1559.0,1559.7795,14.031,0.0,14.031,28062.0,-2,45162.44443855295,47224.84421882639,0.1757210620287286,0.0436719234205806,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:15:00-04:00,2026-09-14T13:15:00-04:00,SNDK,-19,sell,1566.0001220703125,1565.217122009277,14.87700115966797,0.0,14.87700115966797,29754.002319335938,-21,78141.5801422578,47155.277545211895,0.7376841859652957,-0.6571120818308538,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:25:00-04:00,2026-09-14T13:25:00-04:00,SNDK,1,buy,1570.943359375,1571.7288310546874,0.7854716796875,0.0,0.7854716796875,1570.943359375,-20,66893.81599308024,47058.57876468668,0.9138078173086696,-0.4215009834355251,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:35:00-04:00,2026-09-14T13:35:00-04:00,SNDK,20,buy,1568.8699951171875,1569.654430114746,15.688699951171875,0.0,15.688699951171875,31377.39990234375,0,35500.96429944621,47093.9742176591,0.2461675853609694,0.2461675853609694,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:35:00-04:00,2026-09-14T13:35:00-04:00,SNDK,7,buy,1568.8699951171875,1569.654430114746,5.491044982910156,0.0,5.491044982910156,10982.089965820312,7,24513.38328864299,47088.48317267619,0.4794187105422148,0.4794187105422148,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:40:00-04:00,2026-09-14T13:40:00-04:00,SNDK,-5,sell,1570.77001953125,1569.9846345214844,3.926925048828125,0.0,3.926925048828125,7853.85009765625,2,11069.975266471967,47157.5141458665,0.7652553263891183,0.7652553263891183,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:45:00-04:00,2026-09-14T13:45:00-04:00,SNDK,-2,sell,1572.3299560546875,1571.5437910766602,1.5723299560546875,0.0,1.5723299560546875,3144.659912109375,0,7293.006487892257,47122.435732887374,0.8452328201107319,0.8452328201107319,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:45:00-04:00,2026-09-14T13:45:00-04:00,SNDK,-20,sell,1572.3299560546875,1571.5437910766602,15.723299560546875,0.0,15.723299560546875,31446.59912109375,-20,67140.4160498582,47092.49705876934,0.9098111573406192,-0.4257136538347065,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:50:00-04:00,2026-09-14T13:50:00-04:00,SNDK,20,buy,1575.0201416015625,1575.8076516723631,15.750201416015624,0.0,15.750201416015624,31500.40283203125,0,35986.64673635113,47020.64708730328,0.2346628775751492,0.2346628775751492,policy_rebalance
l1_plus,2026-09-14,2026-09-14T13:55:00-04:00,2026-09-14T13:55:00-04:00,SNDK,-20,sell,1577.6700439453125,1576.88120892334,15.776700439453125,0.0,15.776700439453125,31553.40087890625,-20,67151.88415630354,46971.8406840135,0.913882821290677,-0.4296200271997891,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:00:00-04:00,2026-09-14T14:00:00-04:00,SNDK,20,buy,1578.5250244140625,1579.3142869262697,15.785250244140624,0.0,15.785250244140624,31570.50048828125,0,35219.22631314864,46937.41425565352,0.2496555919906357,0.2496555919906357,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:05:00-04:00,2026-09-14T14:05:00-04:00,SNDK,-20,sell,1576.1650390625,1575.3769565429689,15.761650390625,0.0,15.761650390625,31523.30078125,-20,66777.5797935182,46853.31868511977,0.9203689656202916,-0.4252475954222261,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:15:00-04:00,2026-09-14T14:15:00-04:00,SNDK,20,buy,1572.81005859375,1573.5964636230467,15.7281005859375,0.0,15.7281005859375,31456.201171875,0,37551.25090731064,46895.68080843369,0.1992599262881913,0.1992599262881913,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:15:00-04:00,2026-09-14T14:15:00-04:00,SNDK,3,buy,1572.81005859375,1573.5964636230467,2.359215087890625,0.0,2.359215087890625,4718.43017578125,3,32830.4615164415,46893.3215933458,0.2998904662556433,0.2998904662556433,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:20:00-04:00,2026-09-14T14:20:00-04:00,SNDK,-3,sell,1570.0,1569.215,2.355,0.0,2.355,4710.0,0,66630.57392578141,46876.27480773942,0.8191077441367908,-0.4214135871304452,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:20:00-04:00,2026-09-14T14:20:00-04:00,SNDK,-20,sell,1570.0,1569.215,15.7,0.0,15.7,31400.0,-20,71260.52397438066,46847.20431800859,0.9190674422610674,-0.5211265007544392,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:30:00-04:00,2026-09-14T14:30:00-04:00,SNDK,7,buy,1564.6300048828125,1565.4123198852535,5.476205017089844,0.0,5.476205017089844,10952.410034179688,-13,60262.96029207628,46954.77006075304,0.6732945314593646,-0.2834257353215502,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:35:00-04:00,2026-09-14T14:35:00-04:00,SNDK,7,buy,1565.6199951171875,1566.402805114746,5.479669982910156,0.0,5.479669982910156,10959.339965820312,-6,32143.56791580217,46951.6472615053,0.7155344113912199,0.3153899854296266,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:40:00-04:00,2026-09-14T14:40:00-04:00,SNDK,6,buy,1564.550048828125,1565.332323852539,4.693650146484375,0.0,4.693650146484375,9387.30029296875,0,32511.571476562676,46922.68118725604,0.7236007882311534,0.3071246004289998,policy_rebalance
l1_plus,2026-09-14,2026-09-14T14:55:00-04:00,2026-09-14T14:55:00-04:00,SNDK,-9,sell,1566.625,1565.8416875,7.0498125,0.0,7.0498125,14099.625,-9,58959.139298256094,46923.84448319262,0.9417991042351028,-0.2564856939497856,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:00:00-04:00,2026-09-14T15:00:00-04:00,SNDK,5,buy,1564.3199462890625,1565.102106262207,3.910799865722656,0.0,3.910799865722656,7821.599731445312,-4,67174.61494275682,46887.71467420213,0.4326698455985241,-0.4326698455985241,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:05:00-04:00,2026-09-14T15:05:00-04:00,SNDK,-12,sell,1564.5550537109375,1563.7727761840822,9.387330322265624,0.0,9.387330322265624,18774.66064453125,-16,71888.67507892626,46855.79421955126,0.5342536878593698,-0.5342536878593698,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:15:00-04:00,2026-09-14T15:15:00-04:00,SNDK,13,buy,1558.530029296875,1559.3092943115234,10.130445190429688,0.0,10.130445190429688,20260.89038085937,-3,32800.78370046252,46917.33847951525,0.5001932273946085,0.3008814062463542,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:20:00-04:00,2026-09-14T15:20:00-04:00,SNDK,-4,sell,1562.1300048828125,1561.3489398803713,3.124260009765625,0.0,3.124260009765625,6248.52001953125,-7,59310.95064699573,46937.58065187854,0.2636132886116698,-0.2636132886116698,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:25:00-04:00,2026-09-14T15:25:00-04:00,SNDK,1,buy,1559.77001953125,1560.5499045410156,0.779885009765625,0.0,0.779885009765625,1559.77001953125,-6,89021.26164077014,46952.6904127428,0.8959778632112224,-0.8959778632112224,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:30:00-04:00,2026-09-14T15:30:00-04:00,SNDK,-1,sell,1558.9200439453125,1558.1405839233398,0.7794600219726563,0.0,0.7794600219726563,1558.9200439453125,-7,57876.96651432057,46964.52620670338,0.2323549536002691,-0.2323549536002691,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:35:00-04:00,2026-09-14T15:35:00-04:00,SNDK,-14,sell,1559.010009765625,1558.2305047607422,10.913070068359374,0.0,10.913070068359374,21826.14013671875,-21,79661.6489746935,46922.43876961537,0.6977303623501855,-0.6977303623501855,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:40:00-04:00,2026-09-14T15:40:00-04:00,SNDK,9,buy,1559.7899169921875,1560.5698119506835,7.019054626464844,0.0,7.019054626464844,14038.109252929688,-12,54442.15886507435,46891.96440706654,0.6373109748693127,-0.1610125434811174,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:45:00-04:00,2026-09-14T15:45:00-04:00,SNDK,-8,sell,1563.81005859375,1563.0281535644533,6.255240234375,0.0,6.255240234375,12510.48046875,-20,66601.8442618868,46833.198189499104,0.9135347985044344,-0.4221075398779877,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:50:00-04:00,2026-09-14T15:50:00-04:00,SNDK,14,buy,1563.9599609375,1564.7419409179686,10.9477197265625,0.0,10.9477197265625,21895.439453125,-6,55504.409696129056,46816.56991341421,0.2153015431753588,-0.1855718989832602,policy_rebalance
l1_plus,2026-09-14,2026-09-14T15:55:00-04:00,,SNDK,6,buy,1553.010009765625,1553.7865147705077,4.659030029296875,0.0,4.659030029296875,9318.06005859375,0,79275.97454329702,46929.07421370718,0.6892720743283247,-0.6892720743283247,scheduled_1555_liquidation
