timestamp,quote_timestamp,price,size,reason
2026-09-14 12:29:48.090429485-04:00,2026-09-14 12:29:46.773075806-04:00,1543.92,2,inside_spread_unclassified
2026-09-14 12:29:48.095304108-04:00,2026-09-14 12:29:46.773075806-04:00,1543.92,2,inside_spread_unclassified
2026-09-14 12:29:59.851689399-04:00,2026-09-14 12:29:59.769052536-04:00,1543.62,1,inside_spread_unclassified
2026-09-14 12:29:59.851717262-04:00,2026-09-14 12:29:59.769052536-04:00,1543.62,1,inside_spread_unclassified
2026-09-14 12:30:24.788560018-04:00,2026-09-14 12:30:24.788421905-04:00,1543.16,20,inside_spread_unclassified
2026-09-14 12:30:31.671144351-04:00,2026-09-14 12:30:31.669600890-04:00,1543.21,1,inside_spread_unclassified
2026-09-14 12:30:42.373414297-04:00,2026-09-14 12:30:42.293934938-04:00,1542.98,1,inside_spread_unclassified
2026-09-14 12:30:59.781651401-04:00,2026-09-14 12:30:59.780209652-04:00,1542.15,1,inside_spread_unclassified
2026-09-14 12:31:03.352625153-04:00,2026-09-14 12:31:03.349215513-04:00,1542.68,1,inside_spread_unclassified
2026-09-14 12:31:03.615043075-04:00,2026-09-14 12:31:03.591071796-04:00,1542.795,19,inside_spread_unclassified
2026-09-14 12:31:07.257037681-04:00,2026-09-14 12:31:07.153982613-04:00,1542.58,13,inside_spread_unclassified
2026-09-14 12:31:16.734129595-04:00,2026-09-14 12:31:16.730569461-04:00,1542.7,40,inside_spread_unclassified
2026-09-14 12:31:31.558218454-04:00,2026-09-14 12:31:31.554330405-04:00,1543.67,7,inside_spread_unclassified
2026-09-14 12:31:32.783211852-04:00,2026-09-14 12:31:31.713893979-04:00,1543.44,10,inside_spread_unclassified
2026-09-14 12:31:32.785021234-04:00,2026-09-14 12:31:31.713893979-04:00,1543.435,1,inside_spread_unclassified
2026-09-14 12:31:32.885621770-04:00,2026-09-14 12:31:31.713893979-04:00,1543.435,1,inside_spread_unclassified
