timestamp,quote_timestamp,price,size,reason
2026-09-14 10:34:33.154453879-04:00,2026-09-14 10:34:32.583975679-04:00,168.63,82,inside_spread_unclassified
2026-09-14 10:34:36.742889201-04:00,2026-09-14 10:34:36.166105813-04:00,168.675,4,inside_spread_unclassified
2026-09-14 10:34:36.744255438-04:00,2026-09-14 10:34:36.166105813-04:00,168.675,66,inside_spread_unclassified
2026-09-14 10:34:41.516652537-04:00,2026-09-14 10:34:40.824048464-04:00,168.68,1,inside_spread_unclassified
2026-09-14 10:34:44.481689181-04:00,2026-09-14 10:34:44.481398708-04:00,168.64,100,inside_spread_unclassified
2026-09-14 10:34:47.534590005-04:00,2026-09-14 10:34:46.776637502-04:00,168.65,70,inside_spread_unclassified
2026-09-14 10:34:48.845858324-04:00,2026-09-14 10:34:48.825292264-04:00,168.58,21,inside_spread_unclassified
2026-09-14 10:34:49.181868140-04:00,2026-09-14 10:34:48.905712012-04:00,168.58,100,inside_spread_unclassified
2026-09-14 10:34:49.201279959-04:00,2026-09-14 10:34:48.905712012-04:00,168.58,116,inside_spread_unclassified
2026-09-14 10:34:49.257274535-04:00,2026-09-14 10:34:49.256813754-04:00,168.57,63,inside_spread_unclassified
2026-09-14 10:34:49.257998163-04:00,2026-09-14 10:34:49.257796746-04:00,168.57,37,inside_spread_unclassified
2026-09-14 10:34:50.134355735-04:00,2026-09-14 10:34:49.878389107-04:00,168.58,50,inside_spread_unclassified
2026-09-14 10:34:53.670613360-04:00,2026-09-14 10:34:52.185312492-04:00,168.62,4,inside_spread_unclassified
2026-09-14 10:34:55.235124524-04:00,2026-09-14 10:34:53.910948689-04:00,168.57,100,inside_spread_unclassified
2026-09-14 10:34:55.236498192-04:00,2026-09-14 10:34:55.236433861-04:00,168.56,100,at_or_above_ask
2026-09-14 10:34:55.582881766-04:00,2026-09-14 10:34:55.582365187-04:00,168.58,100,inside_spread_unclassified
2026-09-14 10:34:55.605139676-04:00,2026-09-14 10:34:55.582365187-04:00,168.58,100,inside_spread_unclassified
2026-09-14 10:34:56.305744477-04:00,2026-09-14 10:34:55.582365187-04:00,168.58,100,inside_spread_unclassified
2026-09-14 10:34:59.049186968-04:00,2026-09-14 10:34:59.048821633-04:00,168.58,118,inside_spread_unclassified
2026-09-14 10:34:59.077529894-04:00,2026-09-14 10:34:59.058572576-04:00,168.535,70,inside_spread_unclassified
2026-09-14 10:34:59.465228871-04:00,2026-09-14 10:34:59.451371671-04:00,168.56,100,inside_spread_unclassified
2026-09-14 10:35:00.021346129-04:00,2026-09-14 10:34:59.925351554-04:00,168.525,2,inside_spread_unclassified
2026-09-14 10:35:00.068612191-04:00,2026-09-14 10:35:00.068479148-04:00,168.535,70,inside_spread_unclassified
2026-09-14 10:35:00.068616179-04:00,2026-09-14 10:35:00.068479148-04:00,168.535,30,inside_spread_unclassified
2026-09-14 10:35:00.069788667-04:00,2026-09-14 10:35:00.069219974-04:00,168.53,70,inside_spread_unclassified
2026-09-14 10:35:00.069812986-04:00,2026-09-14 10:35:00.069219974-04:00,168.535,57,inside_spread_unclassified
2026-09-14 10:35:00.132122213-04:00,2026-09-14 10:35:00.104596185-04:00,168.5,100,inside_spread_unclassified
2026-09-14 10:35:00.444636528-04:00,2026-09-14 10:35:00.132904014-04:00,168.53,70,inside_spread_unclassified
2026-09-14 10:35:00.444674228-04:00,2026-09-14 10:35:00.132904014-04:00,168.535,43,inside_spread_unclassified
2026-09-14 10:35:01.742583764-04:00,2026-09-14 10:35:01.362657111-04:00,168.445,100,inside_spread_unclassified
2026-09-14 10:35:01.752942193-04:00,2026-09-14 10:35:01.362657111-04:00,168.445,100,inside_spread_unclassified
2026-09-14 10:35:01.759645918-04:00,2026-09-14 10:35:01.362657111-04:00,168.445,100,inside_spread_unclassified
2026-09-14 10:35:01.767932443-04:00,2026-09-14 10:35:01.362657111-04:00,168.44,70,inside_spread_unclassified
2026-09-14 10:35:01.768175135-04:00,2026-09-14 10:35:01.362657111-04:00,168.44,17,inside_spread_unclassified
2026-09-14 10:35:01.792311034-04:00,2026-09-14 10:35:01.786243141-04:00,168.38,120,at_or_below_bid
2026-09-14 10:35:01.798911011-04:00,2026-09-14 10:35:01.798873211-04:00,168.31,100,at_or_below_bid
2026-09-14 10:35:02.338592077-04:00,2026-09-14 10:35:02.152552083-04:00,168.34,70,inside_spread_unclassified
2026-09-14 10:35:02.338602548-04:00,2026-09-14 10:35:02.152552083-04:00,168.34,30,inside_spread_unclassified
2026-09-14 10:35:02.687727414-04:00,2026-09-14 10:35:02.687181753-04:00,168.29,100,inside_spread_unclassified
2026-09-14 10:35:02.812247963-04:00,2026-09-14 10:35:02.688730389-04:00,168.3,70,inside_spread_unclassified
2026-09-14 10:35:02.812275894-04:00,2026-09-14 10:35:02.688730389-04:00,168.31,30,inside_spread_unclassified
2026-09-14 10:35:03.035534783-04:00,2026-09-14 10:35:02.857447422-04:00,168.315,144,inside_spread_unclassified
2026-09-14 10:35:03.134441627-04:00,2026-09-14 10:35:02.857447422-04:00,168.315,100,inside_spread_unclassified
2026-09-14 10:35:03.896010404-04:00,2026-09-14 10:35:03.864000159-04:00,168.31,70,inside_spread_unclassified
2026-09-14 10:35:03.896044290-04:00,2026-09-14 10:35:03.864000159-04:00,168.315,109,inside_spread_unclassified
2026-09-14 10:35:07.104247908-04:00,2026-09-14 10:35:06.767605290-04:00,168.23,100,inside_spread_unclassified
2026-09-14 10:35:07.249849231-04:00,2026-09-14 10:35:07.162309637-04:00,168.23,100,inside_spread_unclassified
2026-09-14 10:35:08.330461621-04:00,2026-09-14 10:35:08.176134919-04:00,168.23,70,inside_spread_unclassified
2026-09-14 10:35:08.330967571-04:00,2026-09-14 10:35:08.176134919-04:00,168.23,30,inside_spread_unclassified
2026-09-14 10:35:09.018207029-04:00,2026-09-14 10:35:08.331019818-04:00,168.23,100,inside_spread_unclassified
2026-09-14 10:35:09.019106576-04:00,2026-09-14 10:35:08.331019818-04:00,168.23,86,inside_spread_unclassified
2026-09-14 10:35:10.498580666-04:00,2026-09-14 10:35:10.463054088-04:00,168.2,300,inside_spread_unclassified
2026-09-14 10:35:11.812623730-04:00,2026-09-14 10:35:11.544238672-04:00,168.195,70,inside_spread_unclassified
2026-09-14 10:35:11.926222727-04:00,2026-09-14 10:35:11.544238672-04:00,168.195,100,inside_spread_unclassified
2026-09-14 10:35:16.647556257-04:00,2026-09-14 10:35:16.611681322-04:00,168.195,100,inside_spread_unclassified
2026-09-14 10:35:17.121438533-04:00,2026-09-14 10:35:16.658009716-04:00,168.195,3,inside_spread_unclassified
2026-09-14 10:35:18.773846915-04:00,2026-09-14 10:35:18.604588647-04:00,168.18,70,inside_spread_unclassified
2026-09-14 10:35:19.981557100-04:00,2026-09-14 10:35:19.508971063-04:00,168.13,60,at_or_below_bid
2026-09-14 10:35:19.981582014-04:00,2026-09-14 10:35:19.508971063-04:00,168.13,100,at_or_below_bid
