strategy,symbol,start,end,shares_held,start_reference_price,end_reference_price,gross_pnl,end_fill_assumed_cost,net_increment,shares_after
hold,PLTR,2026-09-14 09:30:00-04:00,2026-09-14 15:55:00-04:00,65.0,169.6999969482422,173.66000366210938,257.4004364013672,5.643950119018554,251.75648628234865,0.0
hold,NVDA,,2026-09-14 09:30:00-04:00,0.0,,211.0800018310547,0.0,5.488080047607422,-5.488080047607422,52.0
hold,NVDA,2026-09-14 09:30:00-04:00,2026-09-14 15:55:00-04:00,52.0,211.0800018310547,211.7100067138672,32.76025390625,5.504460174560547,27.25579373168945,0.0
l1_base,SNDK,,2026-09-14 09:35:00-04:00,0.0,,1519.0,0.0,15.9495,-15.9495,-21.0
l1_base,SNDK,2026-09-14 09:35:00-04:00,2026-09-14 09:40:00-04:00,-21.0,1519.0,1513.1199951171875,123.4801025390625,15.88775994873047,107.59234259033204,0.0
l1_base,SNDK,2026-09-14 09:40:00-04:00,2026-09-14 09:40:00-04:00,0.0,1513.1199951171875,1513.1199951171875,0.0,2.269679992675781,-2.269679992675781,3.0
l1_base,SNDK,2026-09-14 09:40:00-04:00,2026-09-14 09:45:00-04:00,3.0,1513.1199951171875,1518.7099609375,16.7698974609375,0.75935498046875,16.01054248046875,2.0
l1_base,SNDK,2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,2.0,1518.7099609375,1546.699951171875,55.97998046875,11.600249633789062,44.37973083496094,17.0
l1_base,SNDK,2026-09-14 09:50:00-04:00,2026-09-14 09:55:00-04:00,17.0,1546.699951171875,1524.7900390625,-372.468505859375,11.43592529296875,-383.90443115234376,2.0
l1_base,SNDK,2026-09-14 09:55:00-04:00,2026-09-14 10:00:00-04:00,2.0,1524.7900390625,1532.0899658203125,14.599853515625,1.5320899658203124,13.067763549804688,0.0
l1_base,SNDK,2026-09-14 10:00:00-04:00,2026-09-14 10:00:00-04:00,0.0,1532.0899658203125,1532.0899658203125,0.0,4.596269897460937,-4.596269897460937,-6.0
l1_base,SNDK,2026-09-14 10:00:00-04:00,2026-09-14 10:05:00-04:00,-6.0,1532.0899658203125,1545.6500244140625,-81.3603515625,0.7728250122070313,-82.13317657470704,-7.0
l1_base,SNDK,2026-09-14 10:05:00-04:00,2026-09-14 10:10:00-04:00,-7.0,1545.6500244140625,1553.205078125,-52.8853759765625,5.4362177734375,-58.32159375,0.0
l1_base,SNDK,2026-09-14 10:10:00-04:00,2026-09-14 10:10:00-04:00,0.0,1553.205078125,1553.205078125,0.0,2.3298076171875,-2.3298076171875,3.0
l1_base,SNDK,2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,3.0,1553.205078125,1558.18994140625,14.95458984375,0.779094970703125,14.175494873046874,4.0
l1_base,SNDK,2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,4.0,1558.18994140625,1565.5,29.240234375,3.131,26.109234375,0.0
l1_base,SNDK,2026-09-14 10:20:00-04:00,2026-09-14 10:20:00-04:00,0.0,1565.5,1565.5,0.0,6.262,-6.262,-8.0
l1_base,SNDK,2026-09-14 10:20:00-04:00,2026-09-14 10:25:00-04:00,-8.0,1565.5,1557.844970703125,61.240234375,1.557844970703125,59.68238940429688,-6.0
l1_base,SNDK,2026-09-14 10:25:00-04:00,2026-09-14 10:30:00-04:00,-6.0,1557.844970703125,1556.3699951171875,8.849853515625,3.112739990234375,5.737113525390625,-2.0
l1_base,SNDK,2026-09-14 10:30:00-04:00,2026-09-14 10:35:00-04:00,-2.0,1556.3699951171875,1553.39501953125,5.949951171875,0.776697509765625,5.173253662109375,-3.0
l1_base,SNDK,2026-09-14 10:35:00-04:00,2026-09-14 10:40:00-04:00,-3.0,1553.39501953125,1548.9599609375,13.30517578125,2.32343994140625,10.98173583984375,0.0
l1_base,SNDK,2026-09-14 10:40:00-04:00,2026-09-14 10:40:00-04:00,0.0,1548.9599609375,1548.9599609375,0.0,4.6468798828125,-4.6468798828125,6.0
l1_base,SNDK,2026-09-14 10:40:00-04:00,2026-09-14 10:50:00-04:00,6.0,1548.9599609375,1546.630126953125,-13.97900390625,7.733150634765625,-21.712154541015625,16.0
l1_base,SNDK,2026-09-14 10:50:00-04:00,2026-09-14 10:55:00-04:00,16.0,1546.630126953125,1540.5574951171875,-97.162109375,6.932508728027344,-104.09461810302734,7.0
l1_base,SNDK,2026-09-14 10:55:00-04:00,2026-09-14 11:00:00-04:00,7.0,1540.5574951171875,1543.6700439453125,21.787841796875,0.7718350219726563,21.016006774902344,6.0
l1_base,SNDK,2026-09-14 11:00:00-04:00,2026-09-14 11:05:00-04:00,6.0,1543.6700439453125,1532.7850341796875,-65.31005859375,6.897532653808594,-72.2075912475586,15.0
l1_base,SNDK,2026-09-14 11:05:00-04:00,2026-09-14 11:15:00-04:00,15.0,1532.7850341796875,1532.1400146484375,-9.67529296875,2.298210021972656,-11.973502990722656,12.0
l1_base,SNDK,2026-09-14 11:15:00-04:00,2026-09-14 11:20:00-04:00,12.0,1532.1400146484375,1531.5999755859375,-6.48046875,4.594799926757813,-11.075268676757812,18.0
l1_base,SNDK,2026-09-14 11:20:00-04:00,2026-09-14 11:40:00-04:00,18.0,1531.5999755859375,1542.5899658203125,197.81982421875,2.3138849487304687,195.50593927001952,21.0
l1_base,SNDK,2026-09-14 11:40:00-04:00,2026-09-14 11:45:00-04:00,21.0,1542.5899658203125,1543.18505859375,12.4969482421875,0.771592529296875,11.725355712890625,20.0
l1_base,SNDK,2026-09-14 11:45:00-04:00,2026-09-14 11:55:00-04:00,20.0,1543.18505859375,1531.1800537109375,-240.10009765625,6.890310241699218,-246.9904078979492,11.0
l1_base,SNDK,2026-09-14 11:55:00-04:00,2026-09-14 12:00:00-04:00,11.0,1531.1800537109375,1535.2239990234375,44.4833984375,8.443731994628907,36.039666442871095,0.0
l1_base,SNDK,2026-09-14 12:00:00-04:00,2026-09-14 12:00:00-04:00,0.0,1535.2239990234375,1535.2239990234375,0.0,5.373283996582031,-5.373283996582031,-7.0
l1_base,SNDK,2026-09-14 12:00:00-04:00,2026-09-14 12:05:00-04:00,-7.0,1535.2239990234375,1531.77001953125,24.1778564453125,5.361195068359375,18.816661376953125,0.0
l1_base,SNDK,2026-09-14 12:05:00-04:00,2026-09-14 12:05:00-04:00,0.0,1531.77001953125,1531.77001953125,0.0,1.53177001953125,-1.53177001953125,2.0
l1_base,SNDK,2026-09-14 12:05:00-04:00,2026-09-14 12:15:00-04:00,2.0,1531.77001953125,1536.0,8.4599609375,1.536,6.9239609375,4.0
l1_base,SNDK,2026-09-14 12:15:00-04:00,2026-09-14 12:20:00-04:00,4.0,1536.0,1544.4000244140625,33.60009765625,3.088800048828125,30.511297607421874,8.0
l1_base,SNDK,2026-09-14 12:20:00-04:00,2026-09-14 12:25:00-04:00,8.0,1544.4000244140625,1545.6600341796875,10.080078125,0.7728300170898438,9.307248107910157,7.0
l1_base,SNDK,2026-09-14 12:25:00-04:00,2026-09-14 12:30:00-04:00,7.0,1545.6600341796875,1542.8599853515625,-19.600341796875,0.7714299926757813,-20.37177178955078,6.0
l1_base,SNDK,2026-09-14 12:30:00-04:00,2026-09-14 12:35:00-04:00,6.0,1542.8599853515625,1543.3699951171875,3.06005859375,3.086739990234375,-0.026681396484375064,2.0
l1_base,SNDK,2026-09-14 12:35:00-04:00,2026-09-14 12:40:00-04:00,2.0,1543.3699951171875,1545.925048828125,5.110107421875,0.7729625244140625,4.337144897460938,1.0
l1_base,SNDK,2026-09-14 12:40:00-04:00,2026-09-14 12:45:00-04:00,1.0,1545.925048828125,1547.1199951171875,1.1949462890625,4.641359985351563,-3.4464136962890626,7.0
l1_base,SNDK,2026-09-14 12:45:00-04:00,2026-09-14 12:50:00-04:00,7.0,1547.1199951171875,1547.974365234375,5.9805908203125,0.7739871826171875,5.206603637695313,8.0
l1_base,SNDK,2026-09-14 12:50:00-04:00,2026-09-14 13:00:00-04:00,8.0,1547.974365234375,1554.5999755859375,53.0048828125,6.21839990234375,46.78648291015625,0.0
l1_base,SNDK,2026-09-14 13:00:00-04:00,2026-09-14 13:30:00-04:00,0.0,1554.5999755859375,1571.199951171875,0.0,3.927999877929688,-3.927999877929688,5.0
l1_base,SNDK,2026-09-14 13:30:00-04:00,2026-09-14 13:35:00-04:00,5.0,1571.199951171875,1568.8699951171875,-11.6497802734375,3.137739990234375,-14.787520263671876,9.0
l1_base,SNDK,2026-09-14 13:35:00-04:00,2026-09-14 13:40:00-04:00,9.0,1568.8699951171875,1570.77001953125,17.1002197265625,3.1415400390625,13.9586796875,5.0
l1_base,SNDK,2026-09-14 13:40:00-04:00,2026-09-14 13:45:00-04:00,5.0,1570.77001953125,1572.3299560546875,7.7996826171875,0.7861649780273438,7.013517639160156,4.0
l1_base,SNDK,2026-09-14 13:45:00-04:00,2026-09-14 13:50:00-04:00,4.0,1572.3299560546875,1575.0201416015625,10.7607421875,0.7875100708007813,9.973232116699219,3.0
l1_base,SNDK,2026-09-14 13:50:00-04:00,2026-09-14 13:55:00-04:00,3.0,1575.0201416015625,1577.6700439453125,7.94970703125,0.7888350219726562,7.160872009277344,2.0
l1_base,SNDK,2026-09-14 13:55:00-04:00,2026-09-14 14:00:00-04:00,2.0,1577.6700439453125,1578.5250244140625,1.7099609375,0.7892625122070313,0.9206984252929687,1.0
l1_base,SNDK,2026-09-14 14:00:00-04:00,2026-09-14 14:05:00-04:00,1.0,1578.5250244140625,1576.1650390625,-2.3599853515625,0.78808251953125,-3.14806787109375,0.0
l1_base,SNDK,2026-09-14 14:05:00-04:00,2026-09-14 14:10:00-04:00,0.0,1576.1650390625,1578.52001953125,0.0,0.789260009765625,-0.789260009765625,-1.0
l1_base,SNDK,2026-09-14 14:10:00-04:00,2026-09-14 14:15:00-04:00,-1.0,1578.52001953125,1572.81005859375,5.7099609375,0.786405029296875,4.9235559082031255,0.0
l1_base,SNDK,2026-09-14 14:15:00-04:00,2026-09-14 14:15:00-04:00,0.0,1572.81005859375,1572.81005859375,0.0,1.57281005859375,-1.57281005859375,2.0
l1_base,SNDK,2026-09-14 14:15:00-04:00,2026-09-14 14:20:00-04:00,2.0,1572.81005859375,1570.0,-5.6201171875,0.785,-6.4051171875,3.0
l1_base,SNDK,2026-09-14 14:20:00-04:00,2026-09-14 14:25:00-04:00,3.0,1570.0,1565.0849609375,-14.7451171875,1.5650849609375,-16.3102021484375,1.0
l1_base,SNDK,2026-09-14 14:25:00-04:00,2026-09-14 14:40:00-04:00,1.0,1565.0849609375,1564.550048828125,-0.534912109375,2.346825073242188,-2.881737182617188,4.0
l1_base,SNDK,2026-09-14 14:40:00-04:00,2026-09-14 14:45:00-04:00,4.0,1564.550048828125,1563.9949951171875,-2.22021484375,0.7819974975585937,-3.002212341308594,3.0
l1_base,SNDK,2026-09-14 14:45:00-04:00,2026-09-14 14:50:00-04:00,3.0,1563.9949951171875,1563.929931640625,-0.1951904296875,0.7819649658203125,-0.9771553955078125,2.0
l1_base,SNDK,2026-09-14 14:50:00-04:00,2026-09-14 14:55:00-04:00,2.0,1563.929931640625,1566.625,5.39013671875,1.566625,3.82351171875,0.0
l1_base,SNDK,2026-09-14 14:55:00-04:00,2026-09-14 14:55:00-04:00,0.0,1566.625,1566.625,0.0,2.3499375,-2.3499375,-3.0
l1_base,SNDK,2026-09-14 14:55:00-04:00,2026-09-14 15:05:00-04:00,-3.0,1566.625,1564.5550537109375,6.2098388671875,4.693665161132812,1.5161737060546878,-9.0
l1_base,SNDK,2026-09-14 15:05:00-04:00,2026-09-14 15:10:00-04:00,-9.0,1564.5550537109375,1561.8499755859375,24.345703125,0.7809249877929687,23.564778137207032,-10.0
l1_base,SNDK,2026-09-14 15:10:00-04:00,2026-09-14 15:15:00-04:00,-10.0,1561.8499755859375,1558.530029296875,33.199462890625,0.7792650146484374,32.42019787597656,-9.0
l1_base,SNDK,2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,-9.0,1558.530029296875,1562.1300048828125,-32.3997802734375,1.5621300048828124,-33.96191027832031,-11.0
l1_base,SNDK,2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,-11.0,1562.1300048828125,1559.77001953125,25.9598388671875,0.779885009765625,25.179953857421875,-10.0
l1_base,SNDK,2026-09-14 15:25:00-04:00,2026-09-14 15:35:00-04:00,-10.0,1559.77001953125,1559.010009765625,7.60009765625,1.559010009765625,6.041087646484375,-12.0
l1_base,SNDK,2026-09-14 15:35:00-04:00,2026-09-14 15:40:00-04:00,-12.0,1559.010009765625,1559.7899169921875,-9.35888671875,0.7798949584960938,-10.138781677246094,-11.0
l1_base,SNDK,2026-09-14 15:40:00-04:00,2026-09-14 15:45:00-04:00,-11.0,1559.7899169921875,1563.81005859375,-44.2215576171875,3.909525146484375,-48.13108276367188,-6.0
l1_base,SNDK,2026-09-14 15:45:00-04:00,2026-09-14 15:50:00-04:00,-6.0,1563.81005859375,1563.9599609375,-0.8994140625,4.6918798828125,-5.5912939453125,0.0
l1_base,NVDA,,2026-09-14 09:35:00-04:00,0.0,,209.6699981689453,0.0,5.870759948730469,-5.870759948730469,-56.0
l1_base,NVDA,2026-09-14 09:35:00-04:00,2026-09-14 09:40:00-04:00,-56.0,209.6699981689453,209.2700042724609,22.39965820312659,5.859560119628906,16.540098083497686,0.0
l1_base,NVDA,2026-09-14 09:40:00-04:00,2026-09-14 09:45:00-04:00,0.0,209.2700042724609,209.8600006103516,0.0,12.381740036010742,-12.381740036010742,-118.0
l1_base,NVDA,2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,-118.0,209.8600006103516,211.30999755859372,-171.09963989257142,3.3809599609375,-174.48059985350892,-86.0
l1_base,NVDA,2026-09-14 09:50:00-04:00,2026-09-14 09:55:00-04:00,-86.0,211.30999755859372,210.6699981689453,55.03994750976318,9.058809921264649,45.981137588498534,0.0
l1_base,NVDA,2026-09-14 09:55:00-04:00,2026-09-14 10:10:00-04:00,0.0,210.6699981689453,211.22000122070312,0.0,1.0561000061035155,-1.0561000061035155,-10.0
l1_base,NVDA,2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,-10.0,211.22000122070312,211.4250030517578,-2.050018310546875,1.5856875228881837,-3.6357058334350585,-25.0
l1_base,NVDA,2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,-25.0,211.4250030517578,210.69000244140625,18.375015258789062,5.05656005859375,13.318455200195313,-73.0
l1_base,NVDA,2026-09-14 10:20:00-04:00,2026-09-14 10:25:00-04:00,-73.0,210.69000244140625,210.2350006103516,33.21513366699011,0.8409400024414062,32.374193664548706,-81.0
l1_base,NVDA,2026-09-14 10:25:00-04:00,2026-09-14 10:30:00-04:00,-81.0,210.2350006103516,210.4499969482422,-17.414703369138323,3.577649948120117,-20.99235331725844,-115.0
l1_base,NVDA,2026-09-14 10:30:00-04:00,2026-09-14 10:35:00-04:00,-115.0,210.4499969482422,210.9250030517578,-54.625701904296875,6.960525100708008,-61.586227005004886,-49.0
l1_base,NVDA,2026-09-14 10:35:00-04:00,2026-09-14 10:40:00-04:00,-49.0,210.9250030517578,210.41000366210935,25.23497009277483,5.049840087890625,20.185130004884204,-1.0
l1_base,NVDA,2026-09-14 10:40:00-04:00,2026-09-14 10:55:00-04:00,-1.0,210.41000366210935,210.625,-0.21499633789065342,0.1053125,-0.32030883789065345,0.0
l1_base,NVDA,2026-09-14 10:55:00-04:00,2026-09-14 11:50:00-04:00,0.0,210.625,211.7700042724609,0.0,6.5648701324462895,-6.5648701324462895,-62.0
l1_base,NVDA,2026-09-14 11:50:00-04:00,2026-09-14 11:55:00-04:00,-62.0,211.7700042724609,211.90499877929688,-8.369659423829887,6.357149963378906,-14.726809387208792,-2.0
l1_base,NVDA,2026-09-14 11:55:00-04:00,2026-09-14 12:10:00-04:00,-2.0,211.90499877929688,211.77999877929688,0.25,0.2117799987792968,0.03822000122070321,0.0
l1_base,NVDA,2026-09-14 12:10:00-04:00,2026-09-14 12:15:00-04:00,0.0,211.77999877929688,211.6999969482422,-0.0,4.022299942016602,-4.022299942016602,-38.0
l1_base,NVDA,2026-09-14 12:15:00-04:00,2026-09-14 12:20:00-04:00,-38.0,211.6999969482422,212.13999938964844,-16.7200927734375,8.06131997680664,-24.78141275024414,-114.0
l1_base,NVDA,2026-09-14 12:20:00-04:00,2026-09-14 12:25:00-04:00,-114.0,212.13999938964844,211.94000244140625,22.799652099609375,0.1059700012207031,22.69368209838867,-113.0
l1_base,NVDA,2026-09-14 12:25:00-04:00,2026-09-14 12:35:00-04:00,-113.0,211.94000244140625,211.6699981689453,30.510482788085938,6.35009994506836,24.16038284301758,-53.0
l1_base,NVDA,2026-09-14 12:35:00-04:00,2026-09-14 12:40:00-04:00,-53.0,211.6699981689453,211.7749938964844,-5.564773559571819,3.6001748962402345,-9.164948455812054,-19.0
l1_base,NVDA,2026-09-14 12:40:00-04:00,2026-09-14 12:45:00-04:00,-19.0,211.7749938964844,211.85499572753903,-1.5200347900379825,0.1059274978637695,-1.625962287901752,-18.0
l1_base,NVDA,2026-09-14 12:45:00-04:00,2026-09-14 12:50:00-04:00,-18.0,211.85499572753903,212.268798828125,-7.448455810547387,0.1061343994140625,-7.554590209961449,-17.0
l1_base,NVDA,2026-09-14 12:50:00-04:00,2026-09-14 12:55:00-04:00,-17.0,212.268798828125,212.02999877929688,4.059600830078125,0.1060149993896484,3.9535858306884766,-16.0
l1_base,NVDA,2026-09-14 12:55:00-04:00,2026-09-14 13:00:00-04:00,-16.0,212.02999877929688,212.10989379882807,-1.2783203124990905,0.106054946899414,-1.3843752593985046,-15.0
l1_base,NVDA,2026-09-14 13:00:00-04:00,2026-09-14 13:05:00-04:00,-15.0,212.10989379882807,212.1385955810547,-0.43052673339929015,9.97051399230957,-10.40104072570886,-109.0
